,period,value,time,date
2501,7,0.49748099,1714248000.0,2024-04-27 20:00:00+00:00
2502,7,0.49738992,1714251600.0,2024-04-27 21:00:00+00:00
2503,7,0.49677384,1714255200.0,2024-04-27 22:00:00+00:00
2504,7,0.49575660,1714258800.0,2024-04-27 23:00:00+00:00
2505,7,0.49400535,1714262400.0,2024-04-28 00:00:00+00:00
2506,7,0.49311560,1714266000.0,2024-04-28 01:00:00+00:00
2507,7,0.48834096,1714269600.0,2024-04-28 02:00:00+00:00
2508,7,0.49631026,1714273200.0,2024-04-28 03:00:00+00:00
2509,7,0.49597642,1714276800.0,2024-04-28 04:00:00+00:00
2510,7,0.49630983,1714280400.0,2024-04-28 05:00:00+00:00
2511,7,0.49682401,1714284000.0,2024-04-28 06:00:00+00:00
2512,7,0.49712220,1714287600.0,2024-04-28 07:00:00+00:00
2513,7,0.49664329,1714291200.0,2024-04-28 08:00:00+00:00
2514,7,0.49687603,1714294800.0,2024-04-28 09:00:00+00:00
2515,7,0.49691679,1714298400.0,2024-04-28 10:00:00+00:00
2516,7,0.49732148,1714302000.0,2024-04-28 11:00:00+00:00
2517,7,0.49766091,1714305600.0,2024-04-28 12:00:00+00:00
2518,7,0.49680537,1714309200.0,2024-04-28 13:00:00+00:00
2519,7,0.49992142,1714312800.0,2024-04-28 14:00:00+00:00
2520,7,0.49940294,1714316400.0,2024-04-28 15:00:00+00:00
2521,7,0.49688739,1714320000.0,2024-04-28 16:00:00+00:00
2522,7,0.49638717,1714323600.0,2024-04-28 17:00:00+00:00
2523,7,0.49637267,1714327200.0,2024-04-28 18:00:00+00:00
2524,7,0.49721768,1714330800.0,2024-04-28 19:00:00+00:00
2525,7,0.50030418,1714334400.0,2024-04-28 20:00:00+00:00
2526,7,0.50040009,1714338000.0,2024-04-28 21:00:00+00:00
2527,7,0.50017952,1714341600.0,2024-04-28 22:00:00+00:00
2528,7,0.50105847,1714345200.0,2024-04-28 23:00:00+00:00
2529,7,0.50472881,1714348800.0,2024-04-29 00:00:00+00:00
2530,7,0.50549373,1714352400.0,2024-04-29 01:00:00+00:00
2531,7,0.50548640,1714356000.0,2024-04-29 02:00:00+00:00
2532,7,0.51058643,1714359600.0,2024-04-29 03:00:00+00:00
2533,7,0.52014969,1714363200.0,2024-04-29 04:00:00+00:00
2534,7,0.51718872,1714366800.0,2024-04-29 05:00:00+00:00
2535,7,0.51703754,1714370400.0,2024-04-29 06:00:00+00:00
2536,7,0.51837180,1714374000.0,2024-04-29 07:00:00+00:00
2537,7,0.51861821,1714377600.0,2024-04-29 08:00:00+00:00
2538,7,0.51936215,1714381200.0,2024-04-29 09:00:00+00:00
2539,7,0.51941386,1714384800.0,2024-04-29 10:00:00+00:00
2540,7,0.51829332,1714388400.0,2024-04-29 11:00:00+00:00
2541,7,0.51918023,1714392000.0,2024-04-29 12:00:00+00:00
2542,7,0.51910970,1714395600.0,2024-04-29 13:00:00+00:00
2543,7,0.52637643,1714399200.0,2024-04-29 14:00:00+00:00
2544,7,0.53623283,1714402800.0,2024-04-29 15:00:00+00:00
2545,7,0.53645387,1714406400.0,2024-04-29 16:00:00+00:00
2546,7,0.53810380,1714410000.0,2024-04-29 17:00:00+00:00
2547,7,0.53892147,1714413600.0,2024-04-29 18:00:00+00:00
2548,7,0.53888061,1714417200.0,2024-04-29 19:00:00+00:00
2549,7,0.53928909,1714420800.0,2024-04-29 20:00:00+00:00
2550,7,0.53942749,1714424400.0,2024-04-29 21:00:00+00:00
2551,7,0.53719990,1714428000.0,2024-04-29 22:00:00+00:00
2552,7,0.54306856,1714431600.0,2024-04-29 23:00:00+00:00
2553,7,0.54161432,1714435200.0,2024-04-30 00:00:00+00:00
2554,7,0.54442574,1714438800.0,2024-04-30 01:00:00+00:00
2555,7,0.56619287,1714442400.0,2024-04-30 02:00:00+00:00
2556,7,0.56737878,1714446000.0,2024-04-30 03:00:00+00:00
2557,7,0.56789072,1714449600.0,2024-04-30 04:00:00+00:00
2558,7,0.56798909,1714453200.0,2024-04-30 05:00:00+00:00
2559,7,0.56748891,1714456800.0,2024-04-30 06:00:00+00:00
2560,7,0.56658902,1714460400.0,2024-04-30 07:00:00+00:00
2561,7,0.56741823,1714464000.0,2024-04-30 08:00:00+00:00
2562,7,0.60435802,1714467600.0,2024-04-30 09:00:00+00:00
2563,7,0.60486298,1714471200.0,2024-04-30 10:00:00+00:00
2564,7,0.60485722,1714474800.0,2024-04-30 11:00:00+00:00
2565,7,0.61123922,1714478400.0,2024-04-30 12:00:00+00:00
2566,7,0.60907040,1714482000.0,2024-04-30 13:00:00+00:00
2567,7,0.60274913,1714485600.0,2024-04-30 14:00:00+00:00
2568,7,0.60460867,1714489200.0,2024-04-30 15:00:00+00:00
2569,7,0.60747108,1714492800.0,2024-04-30 16:00:00+00:00
2570,7,0.60749496,1714496400.0,2024-04-30 17:00:00+00:00
2571,7,0.60732007,1714500000.0,2024-04-30 18:00:00+00:00
2572,7,0.60721949,1714503600.0,2024-04-30 19:00:00+00:00
2573,7,0.61788990,1714507200.0,2024-04-30 20:00:00+00:00
2574,7,0.62557403,1714510800.0,2024-04-30 21:00:00+00:00
2575,7,0.62774076,1714514400.0,2024-04-30 22:00:00+00:00
2576,7,0.63040218,1714518000.0,2024-04-30 23:00:00+00:00
2577,7,0.63004909,1714521600.0,2024-05-01 00:00:00+00:00
2578,7,0.63040238,1714525200.0,2024-05-01 01:00:00+00:00
2579,7,0.63030812,1714528800.0,2024-05-01 02:00:00+00:00
2580,7,0.63087613,1714532400.0,2024-05-01 03:00:00+00:00
2581,7,0.62750638,1714536000.0,2024-05-01 04:00:00+00:00
2582,7,0.62694944,1714539600.0,2024-05-01 05:00:00+00:00
2583,7,0.62741852,1714543200.0,2024-05-01 06:00:00+00:00
2584,7,0.63429496,1714546800.0,2024-05-01 07:00:00+00:00
2585,7,0.66599442,1714550400.0,2024-05-01 08:00:00+00:00
2586,7,0.66611782,1714554000.0,2024-05-01 09:00:00+00:00
2587,7,0.66662570,1714557600.0,2024-05-01 10:00:00+00:00
2588,7,0.66764836,1714561200.0,2024-05-01 11:00:00+00:00
2589,7,0.66827710,1714564800.0,2024-05-01 12:00:00+00:00
2590,7,0.66722273,1714568400.0,2024-05-01 13:00:00+00:00
2591,7,0.66644091,1714572000.0,2024-05-01 14:00:00+00:00
2592,7,0.66261147,1714575600.0,2024-05-01 15:00:00+00:00
2593,7,0.66430069,1714579200.0,2024-05-01 16:00:00+00:00
2594,7,0.66423500,1714582800.0,2024-05-01 17:00:00+00:00
2595,7,0.65939255,1714586400.0,2024-05-01 18:00:00+00:00
2596,7,0.68167841,1714590000.0,2024-05-01 19:00:00+00:00
2597,7,0.69853618,1714593600.0,2024-05-01 20:00:00+00:00
2598,7,0.69833684,1714597200.0,2024-05-01 21:00:00+00:00
2599,7,0.70067630,1714600800.0,2024-05-01 22:00:00+00:00
2600,7,0.70034714,1714604400.0,2024-05-01 23:00:00+00:00
2601,7,0.69923902,1714608000.0,2024-05-02 00:00:00+00:00
2602,7,0.70082558,1714611600.0,2024-05-02 01:00:00+00:00
2603,7,0.70736010,1714615200.0,2024-05-02 02:00:00+00:00
2604,7,0.70801066,1714618800.0,2024-05-02 03:00:00+00:00
2605,7,0.70824027,1714622400.0,2024-05-02 04:00:00+00:00
2606,7,0.70834482,1714626000.0,2024-05-02 05:00:00+00:00
2607,7,0.70842842,1714629600.0,2024-05-02 06:00:00+00:00
2608,7,0.70698956,1714633200.0,2024-05-02 07:00:00+00:00
2609,7,0.70721669,1714636800.0,2024-05-02 08:00:00+00:00
2610,7,0.70936636,1714640400.0,2024-05-02 09:00:00+00:00
2611,7,0.69891732,1714644000.0,2024-05-02 10:00:00+00:00
2612,7,0.69732843,1714647600.0,2024-05-02 11:00:00+00:00
2613,7,0.70134499,1714651200.0,2024-05-02 12:00:00+00:00
2614,7,0.70104060,1714654800.0,2024-05-02 13:00:00+00:00
2615,7,0.70199494,1714658400.0,2024-05-02 14:00:00+00:00
2616,7,0.69803171,1714662000.0,2024-05-02 15:00:00+00:00
2617,7,0.69802777,1714665600.0,2024-05-02 16:00:00+00:00
2618,7,0.69820929,1714669200.0,2024-05-02 17:00:00+00:00
2619,7,0.69831480,1714672800.0,2024-05-02 18:00:00+00:00
2620,7,0.69824445,1714676400.0,2024-05-02 19:00:00+00:00
2621,7,0.69822067,1714680000.0,2024-05-02 20:00:00+00:00
2622,7,0.69888682,1714683600.0,2024-05-02 21:00:00+00:00
2623,7,0.69905887,1714687200.0,2024-05-02 22:00:00+00:00
2624,7,0.69902241,1714690800.0,2024-05-02 23:00:00+00:00
2625,7,0.69918762,1714694400.0,2024-05-03 00:00:00+00:00
2626,7,0.69918235,1714698000.0,2024-05-03 01:00:00+00:00
2627,7,0.70148419,1714701600.0,2024-05-03 02:00:00+00:00
2628,7,0.70114831,1714705200.0,2024-05-03 03:00:00+00:00
2629,7,0.70092015,1714708800.0,2024-05-03 04:00:00+00:00
2630,7,0.69957171,1714712400.0,2024-05-03 05:00:00+00:00
2631,7,0.69923246,1714716000.0,2024-05-03 06:00:00+00:00
2632,7,0.70009558,1714719600.0,2024-05-03 07:00:00+00:00
2633,7,0.70045619,1714723200.0,2024-05-03 08:00:00+00:00
2634,7,0.70027530,1714726800.0,2024-05-03 09:00:00+00:00
2635,7,0.69822921,1714730400.0,2024-05-03 10:00:00+00:00
2636,7,0.69862245,1714734000.0,2024-05-03 11:00:00+00:00
2637,7,0.69896538,1714737600.0,2024-05-03 12:00:00+00:00
2638,7,0.71103607,1714741200.0,2024-05-03 13:00:00+00:00
2639,7,0.71251549,1714744800.0,2024-05-03 14:00:00+00:00
2640,7,0.71232101,1714748400.0,2024-05-03 15:00:00+00:00
2641,7,0.71402562,1714752000.0,2024-05-03 16:00:00+00:00
2642,7,0.71218477,1714755600.0,2024-05-03 17:00:00+00:00
2643,7,0.71252757,1714759200.0,2024-05-03 18:00:00+00:00
2644,7,0.71166898,1714762800.0,2024-05-03 19:00:00+00:00
2645,7,0.71129700,1714766400.0,2024-05-03 20:00:00+00:00
2646,7,0.71765051,1714770000.0,2024-05-03 21:00:00+00:00
2647,7,0.71627871,1714773600.0,2024-05-03 22:00:00+00:00
2648,7,0.71632269,1714777200.0,2024-05-03 23:00:00+00:00
2649,7,0.71449081,1714780800.0,2024-05-04 00:00:00+00:00
2650,7,0.71442161,1714784400.0,2024-05-04 01:00:00+00:00
2651,7,0.71233205,1714788000.0,2024-05-04 02:00:00+00:00
2652,7,0.71239545,1714791600.0,2024-05-04 03:00:00+00:00
2653,7,0.71280103,1714795200.0,2024-05-04 04:00:00+00:00
2654,7,0.71255467,1714798800.0,2024-05-04 05:00:00+00:00
2655,7,0.71240245,1714802400.0,2024-05-04 06:00:00+00:00
2656,7,0.71291654,1714806000.0,2024-05-04 07:00:00+00:00
2657,7,0.71316197,1714809600.0,2024-05-04 08:00:00+00:00
2658,7,0.71354624,1714813200.0,2024-05-04 09:00:00+00:00
2659,7,0.71345866,1714816800.0,2024-05-04 10:00:00+00:00
2660,7,0.72609090,1714820400.0,2024-05-04 11:00:00+00:00
2661,7,0.72989577,1714824000.0,2024-05-04 12:00:00+00:00
2662,7,0.73071894,1714827600.0,2024-05-04 13:00:00+00:00
2663,7,0.73230442,1714831200.0,2024-05-04 14:00:00+00:00
2664,7,0.73217755,1714834800.0,2024-05-04 15:00:00+00:00
2665,7,0.73197057,1714838400.0,2024-05-04 16:00:00+00:00
2666,7,0.69123430,1714842000.0,2024-05-04 17:00:00+00:00
2667,7,0.69137104,1714845600.0,2024-05-04 18:00:00+00:00
2668,7,0.69014863,1714849200.0,2024-05-04 19:00:00+00:00
2669,7,0.69083009,1714852800.0,2024-05-04 20:00:00+00:00
2670,7,0.69103792,1714856400.0,2024-05-04 21:00:00+00:00
2671,7,0.69109583,1714860000.0,2024-05-04 22:00:00+00:00
2672,7,0.69139797,1714863600.0,2024-05-04 23:00:00+00:00
2673,7,0.69182257,1714867200.0,2024-05-05 00:00:00+00:00
2674,7,0.69145507,1714870800.0,2024-05-05 01:00:00+00:00
2675,7,0.68544243,1714874400.0,2024-05-05 02:00:00+00:00
2676,7,0.68567566,1714878000.0,2024-05-05 03:00:00+00:00
2677,7,0.68572219,1714881600.0,2024-05-05 04:00:00+00:00
2678,7,0.68521838,1714885200.0,2024-05-05 05:00:00+00:00
2679,7,0.68487912,1714888800.0,2024-05-05 06:00:00+00:00
2680,7,0.68509650,1714892400.0,2024-05-05 07:00:00+00:00
2681,7,0.68588368,1714896000.0,2024-05-05 08:00:00+00:00
2682,7,0.69608848,1714899600.0,2024-05-05 09:00:00+00:00
2683,7,0.69636266,1714903200.0,2024-05-05 10:00:00+00:00
2684,7,0.69602849,1714906800.0,2024-05-05 11:00:00+00:00
2685,7,0.69605721,1714910400.0,2024-05-05 12:00:00+00:00
2686,7,0.69347167,1714914000.0,2024-05-05 13:00:00+00:00
2687,7,0.69394181,1714917600.0,2024-05-05 14:00:00+00:00
2688,7,0.69394789,1714921200.0,2024-05-05 15:00:00+00:00
2689,7,0.69417860,1714924800.0,2024-05-05 16:00:00+00:00
2690,7,0.69445132,1714928400.0,2024-05-05 17:00:00+00:00
2691,7,0.69323066,1714932000.0,2024-05-05 18:00:00+00:00
2692,7,0.69113118,1714935600.0,2024-05-05 19:00:00+00:00
2693,7,0.69110201,1714939200.0,2024-05-05 20:00:00+00:00
2694,7,0.69110223,1714942800.0,2024-05-05 21:00:00+00:00
2695,7,0.69037764,1714946400.0,2024-05-05 22:00:00+00:00
2696,7,0.68801702,1714950000.0,2024-05-05 23:00:00+00:00
2697,7,0.68682035,1714953600.0,2024-05-06 00:00:00+00:00
2698,7,0.68731181,1714957200.0,2024-05-06 01:00:00+00:00
2699,7,0.67698415,1714960800.0,2024-05-06 02:00:00+00:00
2700,7,0.67019010,1714964400.0,2024-05-06 03:00:00+00:00
2701,7,0.66795135,1714968000.0,2024-05-06 04:00:00+00:00
2702,7,0.66860972,1714971600.0,2024-05-06 05:00:00+00:00
2703,7,0.67008559,1714975200.0,2024-05-06 06:00:00+00:00
2704,7,0.66990896,1714978800.0,2024-05-06 07:00:00+00:00
2705,7,0.66896517,1714982400.0,2024-05-06 08:00:00+00:00
2706,7,0.66995315,1714986000.0,2024-05-06 09:00:00+00:00
2707,7,0.67000949,1714989600.0,2024-05-06 10:00:00+00:00
2708,7,0.68101511,1714993200.0,2024-05-06 11:00:00+00:00
2709,7,0.68057893,1714996800.0,2024-05-06 12:00:00+00:00
2710,7,0.68321845,1715000400.0,2024-05-06 13:00:00+00:00
2711,7,0.67630446,1715004000.0,2024-05-06 14:00:00+00:00
2712,7,0.68212321,1715007600.0,2024-05-06 15:00:00+00:00
2713,7,0.68063785,1715011200.0,2024-05-06 16:00:00+00:00
2714,7,0.68088543,1715014800.0,2024-05-06 17:00:00+00:00
2715,7,0.68087321,1715018400.0,2024-05-06 18:00:00+00:00
2716,7,0.68065237,1715022000.0,2024-05-06 19:00:00+00:00
2717,7,0.68054449,1715025600.0,2024-05-06 20:00:00+00:00
2718,7,0.68079632,1715029200.0,2024-05-06 21:00:00+00:00
2719,7,0.67502850,1715032800.0,2024-05-06 22:00:00+00:00
2720,7,0.67502031,1715036400.0,2024-05-06 23:00:00+00:00
2721,7,0.67339939,1715040000.0,2024-05-07 00:00:00+00:00
2722,7,0.65561652,1715043600.0,2024-05-07 01:00:00+00:00
2723,7,0.65604628,1715047200.0,2024-05-07 02:00:00+00:00
2724,7,0.65566086,1715050800.0,2024-05-07 03:00:00+00:00
2725,7,0.66080426,1715054400.0,2024-05-07 04:00:00+00:00
2726,7,0.66200553,1715058000.0,2024-05-07 05:00:00+00:00
2727,7,0.66201528,1715061600.0,2024-05-07 06:00:00+00:00
2728,7,0.66110386,1715065200.0,2024-05-07 07:00:00+00:00
2729,7,0.62768762,1715068800.0,2024-05-07 08:00:00+00:00
2730,7,0.63363153,1715072400.0,2024-05-07 09:00:00+00:00
2731,7,0.63380737,1715076000.0,2024-05-07 10:00:00+00:00
2732,7,0.62763683,1715079600.0,2024-05-07 11:00:00+00:00
2733,7,0.63344478,1715083200.0,2024-05-07 12:00:00+00:00
2734,7,0.63279290,1715086800.0,2024-05-07 13:00:00+00:00
2735,7,0.63074369,1715090400.0,2024-05-07 14:00:00+00:00
2736,7,0.63126083,1715094000.0,2024-05-07 15:00:00+00:00
2737,7,0.63278077,1715097600.0,2024-05-07 16:00:00+00:00
2738,7,0.63274653,1715101200.0,2024-05-07 17:00:00+00:00
2739,7,0.63300167,1715104800.0,2024-05-07 18:00:00+00:00
2740,7,0.62203610,1715108400.0,2024-05-07 19:00:00+00:00
2741,7,0.61512913,1715112000.0,2024-05-07 20:00:00+00:00
2742,7,0.61302397,1715115600.0,2024-05-07 21:00:00+00:00
2743,7,0.61058921,1715119200.0,2024-05-07 22:00:00+00:00
2744,7,0.61144325,1715122800.0,2024-05-07 23:00:00+00:00
2745,7,0.61480493,1715126400.0,2024-05-08 00:00:00+00:00
2746,7,0.61570693,1715130000.0,2024-05-08 01:00:00+00:00
2747,7,0.61472014,1715133600.0,2024-05-08 02:00:00+00:00
2748,7,0.61349612,1715137200.0,2024-05-08 03:00:00+00:00
2749,7,0.61364340,1715140800.0,2024-05-08 04:00:00+00:00
2750,7,0.61479237,1715144400.0,2024-05-08 05:00:00+00:00
2751,7,0.60762093,1715148000.0,2024-05-08 06:00:00+00:00
2752,7,0.57090476,1715151600.0,2024-05-08 07:00:00+00:00
2753,7,0.57262191,1715155200.0,2024-05-08 08:00:00+00:00
2754,7,0.57177796,1715158800.0,2024-05-08 09:00:00+00:00
2755,7,0.56992611,1715162400.0,2024-05-08 10:00:00+00:00
2756,7,0.56954092,1715166000.0,2024-05-08 11:00:00+00:00
2757,7,0.56978692,1715169600.0,2024-05-08 12:00:00+00:00
2758,7,0.56597682,1715173200.0,2024-05-08 13:00:00+00:00
2759,7,0.56767373,1715176800.0,2024-05-08 14:00:00+00:00
2760,7,0.56549055,1715180400.0,2024-05-08 15:00:00+00:00
2761,7,0.56637791,1715184000.0,2024-05-08 16:00:00+00:00
2762,7,0.56158379,1715187600.0,2024-05-08 17:00:00+00:00
2763,7,0.53534899,1715191200.0,2024-05-08 18:00:00+00:00
2764,7,0.51221340,1715194800.0,2024-05-08 19:00:00+00:00
2765,7,0.51176902,1715198400.0,2024-05-08 20:00:00+00:00
2766,7,0.52079706,1715202000.0,2024-05-08 21:00:00+00:00
2767,7,0.52306917,1715205600.0,2024-05-08 22:00:00+00:00
2768,7,0.52306787,1715209200.0,2024-05-08 23:00:00+00:00
2769,7,0.52003187,1715212800.0,2024-05-09 00:00:00+00:00
2770,7,0.51052354,1715216400.0,2024-05-09 01:00:00+00:00
2771,7,0.51020123,1715220000.0,2024-05-09 02:00:00+00:00
2772,7,0.50952791,1715223600.0,2024-05-09 03:00:00+00:00
2773,7,0.50922530,1715227200.0,2024-05-09 04:00:00+00:00
2774,7,0.50913615,1715230800.0,2024-05-09 05:00:00+00:00
2775,7,0.50973826,1715234400.0,2024-05-09 06:00:00+00:00
2776,7,0.50956911,1715238000.0,2024-05-09 07:00:00+00:00
2777,7,0.50887013,1715241600.0,2024-05-09 08:00:00+00:00
2778,7,0.50878298,1715245200.0,2024-05-09 09:00:00+00:00
2779,7,0.50657446,1715248800.0,2024-05-09 10:00:00+00:00
2780,7,0.50538386,1715252400.0,2024-05-09 11:00:00+00:00
2781,7,0.50726137,1715256000.0,2024-05-09 12:00:00+00:00
2782,7,0.50639938,1715259600.0,2024-05-09 13:00:00+00:00
2783,7,0.50362231,1715263200.0,2024-05-09 14:00:00+00:00
2784,7,0.50465061,1715266800.0,2024-05-09 15:00:00+00:00
2785,7,0.50636421,1715270400.0,2024-05-09 16:00:00+00:00
2786,7,0.50630697,1715274000.0,2024-05-09 17:00:00+00:00
2787,7,0.50675082,1715277600.0,2024-05-09 18:00:00+00:00
2788,7,0.50726549,1715281200.0,2024-05-09 19:00:00+00:00
2789,7,0.50631259,1715284800.0,2024-05-09 20:00:00+00:00
2790,7,0.50573311,1715288400.0,2024-05-09 21:00:00+00:00
2791,7,0.50574205,1715292000.0,2024-05-09 22:00:00+00:00
2792,7,0.51125540,1715295600.0,2024-05-09 23:00:00+00:00
2793,7,0.51309141,1715299200.0,2024-05-10 00:00:00+00:00
2794,7,0.51051347,1715302800.0,2024-05-10 01:00:00+00:00
2795,7,0.51096153,1715306400.0,2024-05-10 02:00:00+00:00
2796,7,0.51111255,1715310000.0,2024-05-10 03:00:00+00:00
2797,7,0.51091616,1715313600.0,2024-05-10 04:00:00+00:00
2798,7,0.51071164,1715317200.0,2024-05-10 05:00:00+00:00
2799,7,0.50928585,1715320800.0,2024-05-10 06:00:00+00:00
2800,7,0.50969654,1715324400.0,2024-05-10 07:00:00+00:00
2801,7,0.50977434,1715328000.0,2024-05-10 08:00:00+00:00
2802,7,0.50932224,1715331600.0,2024-05-10 09:00:00+00:00
2803,7,0.50854081,1715335200.0,2024-05-10 10:00:00+00:00
2804,7,0.50823286,1715338800.0,2024-05-10 11:00:00+00:00
2805,7,0.49069434,1715342400.0,2024-05-10 12:00:00+00:00
2806,7,0.48712885,1715346000.0,2024-05-10 13:00:00+00:00
2807,7,0.48729227,1715349600.0,2024-05-10 14:00:00+00:00
2808,7,0.52539110,1715353200.0,2024-05-10 15:00:00+00:00
2809,7,0.52682161,1715356800.0,2024-05-10 16:00:00+00:00
2810,7,0.52609370,1715360400.0,2024-05-10 17:00:00+00:00
2811,7,0.53028013,1715364000.0,2024-05-10 18:00:00+00:00
2812,7,0.53158899,1715367600.0,2024-05-10 19:00:00+00:00
2813,7,0.52246032,1715371200.0,2024-05-10 20:00:00+00:00
2814,7,0.52273201,1715374800.0,2024-05-10 21:00:00+00:00
2815,7,0.52402970,1715378400.0,2024-05-10 22:00:00+00:00
2816,7,0.52399464,1715382000.0,2024-05-10 23:00:00+00:00
2817,7,0.52288322,1715385600.0,2024-05-11 00:00:00+00:00
2818,7,0.52239741,1715389200.0,2024-05-11 01:00:00+00:00
2819,7,0.52254097,1715392800.0,2024-05-11 02:00:00+00:00
2820,7,0.52175009,1715396400.0,2024-05-11 03:00:00+00:00
2821,7,0.52177131,1715400000.0,2024-05-11 04:00:00+00:00
2822,7,0.52177945,1715403600.0,2024-05-11 05:00:00+00:00
2823,7,0.52147336,1715407200.0,2024-05-11 06:00:00+00:00
2824,7,0.52107542,1715410800.0,2024-05-11 07:00:00+00:00
2825,7,0.52027029,1715414400.0,2024-05-11 08:00:00+00:00
2826,7,0.52085356,1715418000.0,2024-05-11 09:00:00+00:00
2827,7,0.50160236,1715421600.0,2024-05-11 10:00:00+00:00
2828,7,0.49586205,1715425200.0,2024-05-11 11:00:00+00:00
2829,7,0.49332727,1715428800.0,2024-05-11 12:00:00+00:00
2830,7,0.49131123,1715432400.0,2024-05-11 13:00:00+00:00
2831,7,0.49263122,1715436000.0,2024-05-11 14:00:00+00:00
2832,7,0.49323491,1715439600.0,2024-05-11 15:00:00+00:00
2833,7,0.49689554,1715443200.0,2024-05-11 16:00:00+00:00
2834,7,0.49673769,1715446800.0,2024-05-11 17:00:00+00:00
2835,7,0.49692306,1715450400.0,2024-05-11 18:00:00+00:00
2836,7,0.49597064,1715454000.0,2024-05-11 19:00:00+00:00
2837,7,0.49558727,1715457600.0,2024-05-11 20:00:00+00:00
2838,7,0.49576746,1715461200.0,2024-05-11 21:00:00+00:00
2839,7,0.49485243,1715464800.0,2024-05-11 22:00:00+00:00
2840,7,0.49421637,1715468400.0,2024-05-11 23:00:00+00:00
2841,7,0.49397679,1715472000.0,2024-05-12 00:00:00+00:00
2842,7,0.49287304,1715475600.0,2024-05-12 01:00:00+00:00
2843,7,0.49284031,1715479200.0,2024-05-12 02:00:00+00:00
2844,7,0.49297458,1715482800.0,2024-05-12 03:00:00+00:00
2845,7,0.49296560,1715486400.0,2024-05-12 04:00:00+00:00
2846,7,0.49341066,1715490000.0,2024-05-12 05:00:00+00:00
2847,7,0.49311546,1715493600.0,2024-05-12 06:00:00+00:00
2848,7,0.49208636,1715497200.0,2024-05-12 07:00:00+00:00
2849,7,0.47808270,1715500800.0,2024-05-12 08:00:00+00:00
2850,7,0.47799947,1715504400.0,2024-05-12 09:00:00+00:00
2851,7,0.47770386,1715508000.0,2024-05-12 10:00:00+00:00
2852,7,0.47925594,1715511600.0,2024-05-12 11:00:00+00:00
2853,7,0.47926176,1715515200.0,2024-05-12 12:00:00+00:00
2854,7,0.47856239,1715518800.0,2024-05-12 13:00:00+00:00
2855,7,0.47868041,1715522400.0,2024-05-12 14:00:00+00:00
2856,7,0.47846948,1715526000.0,2024-05-12 15:00:00+00:00
2857,7,0.47846935,1715529600.0,2024-05-12 16:00:00+00:00
2858,7,0.47874216,1715533200.0,2024-05-12 17:00:00+00:00
2859,7,0.47948799,1715536800.0,2024-05-12 18:00:00+00:00
2860,7,0.48018825,1715540400.0,2024-05-12 19:00:00+00:00
2861,7,0.48012495,1715544000.0,2024-05-12 20:00:00+00:00
2862,7,0.48026651,1715547600.0,2024-05-12 21:00:00+00:00
2863,7,0.48047442,1715551200.0,2024-05-12 22:00:00+00:00
2864,7,0.48033172,1715554800.0,2024-05-12 23:00:00+00:00
2865,7,0.47944598,1715558400.0,2024-05-13 00:00:00+00:00
2866,7,0.47955495,1715562000.0,2024-05-13 01:00:00+00:00
2867,7,0.48025735,1715565600.0,2024-05-13 02:00:00+00:00
2868,7,0.48606574,1715569200.0,2024-05-13 03:00:00+00:00
2869,7,0.48508186,1715572800.0,2024-05-13 04:00:00+00:00
2870,7,0.47961679,1715576400.0,2024-05-13 05:00:00+00:00
2871,7,0.48004934,1715580000.0,2024-05-13 06:00:00+00:00
2872,7,0.49308478,1715583600.0,2024-05-13 07:00:00+00:00
2873,7,0.49921864,1715587200.0,2024-05-13 08:00:00+00:00
2874,7,0.50164574,1715590800.0,2024-05-13 09:00:00+00:00
2875,7,0.48703517,1715594400.0,2024-05-13 10:00:00+00:00
2876,7,0.48977279,1715598000.0,2024-05-13 11:00:00+00:00
2877,7,0.47836520,1715601600.0,2024-05-13 12:00:00+00:00
2878,7,0.47711109,1715605200.0,2024-05-13 13:00:00+00:00
2879,7,0.46863183,1715608800.0,2024-05-13 14:00:00+00:00
2880,7,0.46859314,1715612400.0,2024-05-13 15:00:00+00:00
2881,7,0.46759967,1715616000.0,2024-05-13 16:00:00+00:00
2882,7,0.46909759,1715619600.0,2024-05-13 17:00:00+00:00
2883,7,0.47636306,1715623200.0,2024-05-13 18:00:00+00:00
2884,7,0.47622736,1715626800.0,2024-05-13 19:00:00+00:00
2885,7,0.47702163,1715630400.0,2024-05-13 20:00:00+00:00
2886,7,0.47655433,1715634000.0,2024-05-13 21:00:00+00:00
2887,7,0.47657955,1715637600.0,2024-05-13 22:00:00+00:00
2888,7,0.47522463,1715641200.0,2024-05-13 23:00:00+00:00
2889,7,0.47539510,1715644800.0,2024-05-14 00:00:00+00:00
2890,7,0.47257971,1715648400.0,2024-05-14 01:00:00+00:00
2891,7,0.47230591,1715652000.0,2024-05-14 02:00:00+00:00
2892,7,0.46470423,1715655600.0,2024-05-14 03:00:00+00:00
2893,7,0.46338583,1715659200.0,2024-05-14 04:00:00+00:00
2894,7,0.46330765,1715662800.0,2024-05-14 05:00:00+00:00
2895,7,0.46352842,1715666400.0,2024-05-14 06:00:00+00:00
2896,7,0.46737723,1715670000.0,2024-05-14 07:00:00+00:00
2897,7,0.45643945,1715673600.0,2024-05-14 08:00:00+00:00
2898,7,0.45641925,1715677200.0,2024-05-14 09:00:00+00:00
2899,7,0.45562513,1715680800.0,2024-05-14 10:00:00+00:00
