,period,value,time,start_at
3370,7,0.38584029,1717376400.0,2024-06-03 01:00:00+00:00
3371,7,0.38598478,1717380000.0,2024-06-03 02:00:00+00:00
3372,7,0.38593556,1717383600.0,2024-06-03 03:00:00+00:00
3373,7,0.38618382,1717387200.0,2024-06-03 04:00:00+00:00
3374,7,0.38690956,1717390800.0,2024-06-03 05:00:00+00:00
3375,7,0.38644128,1717394400.0,2024-06-03 06:00:00+00:00
3376,7,0.38527191,1717398000.0,2024-06-03 07:00:00+00:00
3377,7,0.38553206,1717401600.0,2024-06-03 08:00:00+00:00
3378,7,0.38578928,1717405200.0,2024-06-03 09:00:00+00:00
3379,7,0.38605993,1717408800.0,2024-06-03 10:00:00+00:00
3380,7,0.38604865,1717412400.0,2024-06-03 11:00:00+00:00
3381,7,0.38543639,1717416000.0,2024-06-03 12:00:00+00:00
3382,7,0.38884434,1717419600.0,2024-06-03 13:00:00+00:00
3383,7,0.38943544,1717423200.0,2024-06-03 14:00:00+00:00
3384,7,0.40022119,1717426800.0,2024-06-03 15:00:00+00:00
3385,7,0.40260656,1717430400.0,2024-06-03 16:00:00+00:00
3386,7,0.40554227,1717434000.0,2024-06-03 17:00:00+00:00
3387,7,0.40573333,1717437600.0,2024-06-03 18:00:00+00:00
3388,7,0.39353841,1717441200.0,2024-06-03 19:00:00+00:00
3389,7,0.39172854,1717444800.0,2024-06-03 20:00:00+00:00
3390,7,0.39171301,1717448400.0,2024-06-03 21:00:00+00:00
3391,7,0.39173258,1717452000.0,2024-06-03 22:00:00+00:00
3392,7,0.39157723,1717455600.0,2024-06-03 23:00:00+00:00
3393,7,0.39091100,1717459200.0,2024-06-04 00:00:00+00:00
3394,7,0.38743473,1717462800.0,2024-06-04 01:00:00+00:00
3395,7,0.38755861,1717466400.0,2024-06-04 02:00:00+00:00
3396,7,0.38692319,1717470000.0,2024-06-04 03:00:00+00:00
3397,7,0.38623380,1717473600.0,2024-06-04 04:00:00+00:00
3398,7,0.38391764,1717477200.0,2024-06-04 05:00:00+00:00
3399,7,0.38392401,1717480800.0,2024-06-04 06:00:00+00:00
3400,7,0.38346757,1717484400.0,2024-06-04 07:00:00+00:00
3401,7,0.38032484,1717488000.0,2024-06-04 08:00:00+00:00
3402,7,0.38099426,1717491600.0,2024-06-04 09:00:00+00:00
3403,7,0.37995470,1717495200.0,2024-06-04 10:00:00+00:00
3404,7,0.38133702,1717498800.0,2024-06-04 11:00:00+00:00
3405,7,0.38085416,1717502400.0,2024-06-04 12:00:00+00:00
3406,7,0.37642100,1717506000.0,2024-06-04 13:00:00+00:00
3407,7,0.37722409,1717509600.0,2024-06-04 14:00:00+00:00
3408,7,0.37722013,1717513200.0,2024-06-04 15:00:00+00:00
3409,7,0.37704033,1717516800.0,2024-06-04 16:00:00+00:00
3410,7,0.37739886,1717520400.0,2024-06-04 17:00:00+00:00
3411,7,0.37454833,1717524000.0,2024-06-04 18:00:00+00:00
3412,7,0.36583461,1717527600.0,2024-06-04 19:00:00+00:00
3413,7,0.36609314,1717531200.0,2024-06-04 20:00:00+00:00
3414,7,0.36576232,1717534800.0,2024-06-04 21:00:00+00:00
3415,7,0.36380032,1717538400.0,2024-06-04 22:00:00+00:00
3416,7,0.36215364,1717542000.0,2024-06-04 23:00:00+00:00
3417,7,0.36215405,1717545600.0,2024-06-05 00:00:00+00:00
3418,7,0.36251740,1717549200.0,2024-06-05 01:00:00+00:00
3419,7,0.36250093,1717552800.0,2024-06-05 02:00:00+00:00
3420,7,0.36418528,1717556400.0,2024-06-05 03:00:00+00:00
3421,7,0.36240469,1717560000.0,2024-06-05 04:00:00+00:00
3422,7,0.36235927,1717563600.0,2024-06-05 05:00:00+00:00
3423,7,0.36403283,1717567200.0,2024-06-05 06:00:00+00:00
3424,7,0.36136190,1717570800.0,2024-06-05 07:00:00+00:00
3425,7,0.35932271,1717574400.0,2024-06-05 08:00:00+00:00
3426,7,0.35940792,1717578000.0,2024-06-05 09:00:00+00:00
3427,7,0.35773023,1717581600.0,2024-06-05 10:00:00+00:00
3428,7,0.35676700,1717585200.0,2024-06-05 11:00:00+00:00
3429,7,0.35702171,1717588800.0,2024-06-05 12:00:00+00:00
3430,7,0.35682462,1717592400.0,2024-06-05 13:00:00+00:00
3431,7,0.35693788,1717596000.0,2024-06-05 14:00:00+00:00
3432,7,0.35530763,1717599600.0,2024-06-05 15:00:00+00:00
3433,7,0.35697302,1717603200.0,2024-06-05 16:00:00+00:00
3434,7,0.35768665,1717606800.0,2024-06-05 17:00:00+00:00
3435,7,0.36453139,1717610400.0,2024-06-05 18:00:00+00:00
3436,7,0.36422640,1717614000.0,2024-06-05 19:00:00+00:00
3437,7,0.36885512,1717617600.0,2024-06-05 20:00:00+00:00
3438,7,0.36681814,1717621200.0,2024-06-05 21:00:00+00:00
3439,7,0.36806420,1717624800.0,2024-06-05 22:00:00+00:00
3440,7,0.36719664,1717628400.0,2024-06-05 23:00:00+00:00
3441,7,0.36781821,1717632000.0,2024-06-06 00:00:00+00:00
3442,7,0.36683359,1717635600.0,2024-06-06 01:00:00+00:00
3443,7,0.36674781,1717639200.0,2024-06-06 02:00:00+00:00
3444,7,0.36636818,1717642800.0,2024-06-06 03:00:00+00:00
3445,7,0.36627430,1717646400.0,2024-06-06 04:00:00+00:00
3446,7,0.36626035,1717650000.0,2024-06-06 05:00:00+00:00
3447,7,0.35800389,1717653600.0,2024-06-06 06:00:00+00:00
3448,7,0.35569732,1717657200.0,2024-06-06 07:00:00+00:00
3449,7,0.35473367,1717660800.0,2024-06-06 08:00:00+00:00
3450,7,0.35490817,1717664400.0,2024-06-06 09:00:00+00:00
3451,7,0.35473765,1717668000.0,2024-06-06 10:00:00+00:00
3452,7,0.35455893,1717671600.0,2024-06-06 11:00:00+00:00
3453,7,0.35052734,1717675200.0,2024-06-06 12:00:00+00:00
3454,7,0.34778683,1717678800.0,2024-06-06 13:00:00+00:00
3455,7,0.34615898,1717682400.0,2024-06-06 14:00:00+00:00
3456,7,0.34612641,1717686000.0,2024-06-06 15:00:00+00:00
3457,7,0.34543544,1717689600.0,2024-06-06 16:00:00+00:00
3458,7,0.34359395,1717693200.0,2024-06-06 17:00:00+00:00
3459,7,0.34353901,1717696800.0,2024-06-06 18:00:00+00:00
3460,7,0.32818914,1717700400.0,2024-06-06 19:00:00+00:00
3461,7,0.33441185,1717704000.0,2024-06-06 20:00:00+00:00
3462,7,0.33399233,1717707600.0,2024-06-06 21:00:00+00:00
3463,7,0.33391023,1717711200.0,2024-06-06 22:00:00+00:00
3464,7,0.33447156,1717714800.0,2024-06-06 23:00:00+00:00
3465,7,0.33436861,1717718400.0,2024-06-07 00:00:00+00:00
3466,7,0.33445189,1717722000.0,2024-06-07 01:00:00+00:00
3467,7,0.33445534,1717725600.0,2024-06-07 02:00:00+00:00
3468,7,0.33427609,1717729200.0,2024-06-07 03:00:00+00:00
3469,7,0.33445701,1717732800.0,2024-06-07 04:00:00+00:00
3470,7,0.33342885,1717736400.0,2024-06-07 05:00:00+00:00
3471,7,0.33312106,1717740000.0,2024-06-07 06:00:00+00:00
3472,7,0.33251189,1717743600.0,2024-06-07 07:00:00+00:00
3473,7,0.33236236,1717747200.0,2024-06-07 08:00:00+00:00
3474,7,0.33189201,1717750800.0,2024-06-07 09:00:00+00:00
3475,7,0.32414932,1717754400.0,2024-06-07 10:00:00+00:00
3476,7,0.32228464,1717758000.0,2024-06-07 11:00:00+00:00
3477,7,0.32298689,1717761600.0,2024-06-07 12:00:00+00:00
3478,7,0.31916535,1717765200.0,2024-06-07 13:00:00+00:00
3479,7,0.31813806,1717768800.0,2024-06-07 14:00:00+00:00
3480,7,0.31363458,1717772400.0,2024-06-07 15:00:00+00:00
3481,7,0.31598843,1717776000.0,2024-06-07 16:00:00+00:00
3482,7,0.31647395,1717779600.0,2024-06-07 17:00:00+00:00
3483,7,0.33648479,1717783200.0,2024-06-07 18:00:00+00:00
3484,7,0.34643271,1717786800.0,2024-06-07 19:00:00+00:00
3485,7,0.34631105,1717790400.0,2024-06-07 20:00:00+00:00
3486,7,0.34608983,1717794000.0,2024-06-07 21:00:00+00:00
3487,7,0.34509690,1717797600.0,2024-06-07 22:00:00+00:00
3488,7,0.34482140,1717801200.0,2024-06-07 23:00:00+00:00
3489,7,0.34624802,1717804800.0,2024-06-08 00:00:00+00:00
3490,7,0.34653487,1717808400.0,2024-06-08 01:00:00+00:00
3491,7,0.34599313,1717812000.0,2024-06-08 02:00:00+00:00
3492,7,0.34598907,1717815600.0,2024-06-08 03:00:00+00:00
3493,7,0.34581001,1717819200.0,2024-06-08 04:00:00+00:00
3494,7,0.34597729,1717822800.0,2024-06-08 05:00:00+00:00
3495,7,0.34597590,1717826400.0,2024-06-08 06:00:00+00:00
3496,7,0.34479063,1717830000.0,2024-06-08 07:00:00+00:00
3497,7,0.34441499,1717833600.0,2024-06-08 08:00:00+00:00
3498,7,0.34512663,1717837200.0,2024-06-08 09:00:00+00:00
3499,7,0.34492417,1717840800.0,2024-06-08 10:00:00+00:00
3500,7,0.34490615,1717844400.0,2024-06-08 11:00:00+00:00
3501,7,0.34517560,1717848000.0,2024-06-08 12:00:00+00:00
3502,7,0.34498825,1717851600.0,2024-06-08 13:00:00+00:00
3503,7,0.34472129,1717855200.0,2024-06-08 14:00:00+00:00
3504,7,0.34472961,1717858800.0,2024-06-08 15:00:00+00:00
3505,7,0.34505043,1717862400.0,2024-06-08 16:00:00+00:00
3506,7,0.34477581,1717866000.0,2024-06-08 17:00:00+00:00
3507,7,0.34487244,1717869600.0,2024-06-08 18:00:00+00:00
3508,7,0.34488393,1717873200.0,2024-06-08 19:00:00+00:00
3509,7,0.34500643,1717876800.0,2024-06-08 20:00:00+00:00
3510,7,0.34493105,1717880400.0,2024-06-08 21:00:00+00:00
3511,7,0.34468541,1717884000.0,2024-06-08 22:00:00+00:00
3512,7,0.34456911,1717887600.0,2024-06-08 23:00:00+00:00
3513,7,0.34266737,1717891200.0,2024-06-09 00:00:00+00:00
3514,7,0.34213291,1717894800.0,2024-06-09 01:00:00+00:00
3515,7,0.34074513,1717898400.0,2024-06-09 02:00:00+00:00
3516,7,0.34168855,1717902000.0,2024-06-09 03:00:00+00:00
3517,7,0.34080439,1717905600.0,2024-06-09 04:00:00+00:00
3518,7,0.33977069,1717909200.0,2024-06-09 05:00:00+00:00
3519,7,0.33942716,1717912800.0,2024-06-09 06:00:00+00:00
3520,7,0.33752328,1717916400.0,2024-06-09 07:00:00+00:00
3521,7,0.33751748,1717920000.0,2024-06-09 08:00:00+00:00
3522,7,0.33664911,1717923600.0,2024-06-09 09:00:00+00:00
3523,7,0.33669979,1717927200.0,2024-06-09 10:00:00+00:00
3524,7,0.33373910,1717930800.0,2024-06-09 11:00:00+00:00
3525,7,0.33254254,1717934400.0,2024-06-09 12:00:00+00:00
3526,7,0.33288013,1717938000.0,2024-06-09 13:00:00+00:00
3527,7,0.33379743,1717941600.0,2024-06-09 14:00:00+00:00
3528,7,0.33372052,1717945200.0,2024-06-09 15:00:00+00:00
3529,7,0.33347141,1717948800.0,2024-06-09 16:00:00+00:00
3530,7,0.33209402,1717952400.0,2024-06-09 17:00:00+00:00
3531,7,0.33211777,1717956000.0,2024-06-09 18:00:00+00:00
3532,7,0.33163725,1717959600.0,2024-06-09 19:00:00+00:00
3533,7,0.33147670,1717963200.0,2024-06-09 20:00:00+00:00
3534,7,0.33140798,1717966800.0,2024-06-09 21:00:00+00:00
3535,7,0.33278350,1717970400.0,2024-06-09 22:00:00+00:00
3536,7,0.33303515,1717974000.0,2024-06-09 23:00:00+00:00
3537,7,0.33271841,1717977600.0,2024-06-10 00:00:00+00:00
3538,7,0.32834104,1717981200.0,2024-06-10 01:00:00+00:00
3539,7,0.32819970,1717984800.0,2024-06-10 02:00:00+00:00
3540,7,0.32790821,1717988400.0,2024-06-10 03:00:00+00:00
3541,7,0.32628213,1717992000.0,2024-06-10 04:00:00+00:00
3542,7,0.32655411,1717995600.0,2024-06-10 05:00:00+00:00
3543,7,0.32596565,1717999200.0,2024-06-10 06:00:00+00:00
3544,7,0.32649971,1718002800.0,2024-06-10 07:00:00+00:00
3545,7,0.32897328,1718006400.0,2024-06-10 08:00:00+00:00
3546,7,0.33167255,1718010000.0,2024-06-10 09:00:00+00:00
3547,7,0.33159737,1718013600.0,2024-06-10 10:00:00+00:00
3548,7,0.33177082,1718017200.0,2024-06-10 11:00:00+00:00
3549,7,0.32560324,1718020800.0,2024-06-10 12:00:00+00:00
3550,7,0.32407571,1718024400.0,2024-06-10 13:00:00+00:00
3551,7,0.30833837,1718028000.0,2024-06-10 14:00:00+00:00
3552,7,0.30421154,1718031600.0,2024-06-10 15:00:00+00:00
3553,7,0.30316061,1718035200.0,2024-06-10 16:00:00+00:00
3554,7,0.30245617,1718038800.0,2024-06-10 17:00:00+00:00
3555,7,0.30246621,1718042400.0,2024-06-10 18:00:00+00:00
3556,7,0.30275080,1718046000.0,2024-06-10 19:00:00+00:00
3557,7,0.30492693,1718049600.0,2024-06-10 20:00:00+00:00
3558,7,0.30496905,1718053200.0,2024-06-10 21:00:00+00:00
3559,7,0.30484234,1718056800.0,2024-06-10 22:00:00+00:00
3560,7,0.30421205,1718060400.0,2024-06-10 23:00:00+00:00
3561,7,0.30412779,1718064000.0,2024-06-11 00:00:00+00:00
3562,7,0.30279462,1718067600.0,2024-06-11 01:00:00+00:00
3563,7,0.31070311,1718071200.0,2024-06-11 02:00:00+00:00
3564,7,0.31409132,1718074800.0,2024-06-11 03:00:00+00:00
3565,7,0.31393303,1718078400.0,2024-06-11 04:00:00+00:00
3566,7,0.31940967,1718082000.0,2024-06-11 05:00:00+00:00
3567,7,0.31942204,1718085600.0,2024-06-11 06:00:00+00:00
3568,7,0.32099270,1718089200.0,2024-06-11 07:00:00+00:00
3569,7,0.32029123,1718092800.0,2024-06-11 08:00:00+00:00
3570,7,0.31958448,1718096400.0,2024-06-11 09:00:00+00:00
3571,7,0.31987036,1718100000.0,2024-06-11 10:00:00+00:00
3572,7,0.32140386,1718103600.0,2024-06-11 11:00:00+00:00
3573,7,0.32141172,1718107200.0,2024-06-11 12:00:00+00:00
3574,7,0.32059250,1718110800.0,2024-06-11 13:00:00+00:00
3575,7,0.32144586,1718114400.0,2024-06-11 14:00:00+00:00
3576,7,0.31493819,1718118000.0,2024-06-11 15:00:00+00:00
3577,7,0.34084272,1718121600.0,2024-06-11 16:00:00+00:00
3578,7,0.34113025,1718125200.0,2024-06-11 17:00:00+00:00
3579,7,0.34404253,1718128800.0,2024-06-11 18:00:00+00:00
3580,7,0.34618554,1718132400.0,2024-06-11 19:00:00+00:00
3581,7,0.34641866,1718136000.0,2024-06-11 20:00:00+00:00
3582,7,0.34637532,1718139600.0,2024-06-11 21:00:00+00:00
3583,7,0.34783226,1718143200.0,2024-06-11 22:00:00+00:00
3584,7,0.34781952,1718146800.0,2024-06-11 23:00:00+00:00
3585,7,0.34715918,1718150400.0,2024-06-12 00:00:00+00:00
3586,7,0.34705609,1718154000.0,2024-06-12 01:00:00+00:00
3587,7,0.34612600,1718157600.0,2024-06-12 02:00:00+00:00
3588,7,0.34774546,1718161200.0,2024-06-12 03:00:00+00:00
3589,7,0.34887228,1718164800.0,2024-06-12 04:00:00+00:00
3590,7,0.34790563,1718168400.0,2024-06-12 05:00:00+00:00
3591,7,0.34467483,1718172000.0,2024-06-12 06:00:00+00:00
3592,7,0.34507508,1718175600.0,2024-06-12 07:00:00+00:00
3593,7,0.34597730,1718179200.0,2024-06-12 08:00:00+00:00
3594,7,0.34601830,1718182800.0,2024-06-12 09:00:00+00:00
3595,7,0.34817713,1718186400.0,2024-06-12 10:00:00+00:00
3596,7,0.34792453,1718190000.0,2024-06-12 11:00:00+00:00
3597,7,0.34691597,1718193600.0,2024-06-12 12:00:00+00:00
3598,7,0.41046911,1718197200.0,2024-06-12 13:00:00+00:00
3599,7,0.41262519,1718200800.0,2024-06-12 14:00:00+00:00
3600,7,0.41299957,1718204400.0,2024-06-12 15:00:00+00:00
3601,7,0.41365575,1718208000.0,2024-06-12 16:00:00+00:00
3602,7,0.40671963,1718211600.0,2024-06-12 17:00:00+00:00
3603,7,0.40683480,1718215200.0,2024-06-12 18:00:00+00:00
3604,7,0.41651532,1718218800.0,2024-06-12 19:00:00+00:00
3605,7,0.42264197,1718222400.0,2024-06-12 20:00:00+00:00
3606,7,0.42580689,1718226000.0,2024-06-12 21:00:00+00:00
3607,7,0.42638484,1718229600.0,2024-06-12 22:00:00+00:00
3608,7,0.42542227,1718233200.0,2024-06-12 23:00:00+00:00
3609,7,0.42572212,1718236800.0,2024-06-13 00:00:00+00:00
3610,7,0.42566614,1718240400.0,2024-06-13 01:00:00+00:00
3611,7,0.42657237,1718244000.0,2024-06-13 02:00:00+00:00
3612,7,0.42953697,1718247600.0,2024-06-13 03:00:00+00:00
3613,7,0.42984671,1718251200.0,2024-06-13 04:00:00+00:00
3614,7,0.42931221,1718254800.0,2024-06-13 05:00:00+00:00
3615,7,0.43078094,1718258400.0,2024-06-13 06:00:00+00:00
3616,7,0.43171425,1718262000.0,2024-06-13 07:00:00+00:00
3617,7,0.43308780,1718265600.0,2024-06-13 08:00:00+00:00
3618,7,0.43291530,1718269200.0,2024-06-13 09:00:00+00:00
3619,7,0.43359623,1718272800.0,2024-06-13 10:00:00+00:00
3620,7,0.43460230,1718276400.0,2024-06-13 11:00:00+00:00
3621,7,0.43463245,1718280000.0,2024-06-13 12:00:00+00:00
3622,7,0.43440718,1718283600.0,2024-06-13 13:00:00+00:00
3623,7,0.43425278,1718287200.0,2024-06-13 14:00:00+00:00
3624,7,0.43466303,1718290800.0,2024-06-13 15:00:00+00:00
3625,7,0.45375778,1718294400.0,2024-06-13 16:00:00+00:00
3626,7,0.45806031,1718298000.0,2024-06-13 17:00:00+00:00
3627,7,0.45805058,1718301600.0,2024-06-13 18:00:00+00:00
3628,7,0.45223817,1718305200.0,2024-06-13 19:00:00+00:00
3629,7,0.45207996,1718308800.0,2024-06-13 20:00:00+00:00
3630,7,0.45205093,1718312400.0,2024-06-13 21:00:00+00:00
3631,7,0.45180872,1718316000.0,2024-06-13 22:00:00+00:00
3632,7,0.45179365,1718319600.0,2024-06-13 23:00:00+00:00
3633,7,0.45225196,1718323200.0,2024-06-14 00:00:00+00:00
3634,7,0.45239959,1718326800.0,2024-06-14 01:00:00+00:00
3635,7,0.45362730,1718330400.0,2024-06-14 02:00:00+00:00
3636,7,0.45508238,1718334000.0,2024-06-14 03:00:00+00:00
3637,7,0.45531471,1718337600.0,2024-06-14 04:00:00+00:00
3638,7,0.45546785,1718341200.0,2024-06-14 05:00:00+00:00
3639,7,0.45892159,1718344800.0,2024-06-14 06:00:00+00:00
3640,7,0.45894453,1718348400.0,2024-06-14 07:00:00+00:00
3641,7,0.45890047,1718352000.0,2024-06-14 08:00:00+00:00
3642,7,0.45910830,1718355600.0,2024-06-14 09:00:00+00:00
3643,7,0.45930669,1718359200.0,2024-06-14 10:00:00+00:00
3644,7,0.45637642,1718362800.0,2024-06-14 11:00:00+00:00
3645,7,0.45380214,1718366400.0,2024-06-14 12:00:00+00:00
3646,7,0.45351065,1718370000.0,2024-06-14 13:00:00+00:00
3647,7,0.45318857,1718373600.0,2024-06-14 14:00:00+00:00
3648,7,0.45291620,1718377200.0,2024-06-14 15:00:00+00:00
3649,7,0.45511403,1718380800.0,2024-06-14 16:00:00+00:00
3650,7,0.45700367,1718384400.0,2024-06-14 17:00:00+00:00
3651,7,0.45068819,1718388000.0,2024-06-14 18:00:00+00:00
3652,7,0.45026904,1718391600.0,2024-06-14 19:00:00+00:00
3653,7,0.45226311,1718395200.0,2024-06-14 20:00:00+00:00
3654,7,0.45267489,1718398800.0,2024-06-14 21:00:00+00:00
3655,7,0.49250343,1718402400.0,2024-06-14 22:00:00+00:00
3656,7,0.49300479,1718406000.0,2024-06-14 23:00:00+00:00
3657,7,0.49274656,1718409600.0,2024-06-15 00:00:00+00:00
3658,7,0.49325194,1718413200.0,2024-06-15 01:00:00+00:00
3659,7,0.49402370,1718416800.0,2024-06-15 02:00:00+00:00
3660,7,0.49428299,1718420400.0,2024-06-15 03:00:00+00:00
3661,7,0.49578950,1718424000.0,2024-06-15 04:00:00+00:00
3662,7,0.49595292,1718427600.0,2024-06-15 05:00:00+00:00
3663,7,0.49727803,1718431200.0,2024-06-15 06:00:00+00:00
3664,7,0.49575658,1718434800.0,2024-06-15 07:00:00+00:00
3665,7,0.49562184,1718438400.0,2024-06-15 08:00:00+00:00
3666,7,0.49578406,1718442000.0,2024-06-15 09:00:00+00:00
3667,7,0.49578182,1718445600.0,2024-06-15 10:00:00+00:00
3668,7,0.49562869,1718449200.0,2024-06-15 11:00:00+00:00
3669,7,0.49563732,1718452800.0,2024-06-15 12:00:00+00:00
3670,7,0.49846524,1718456400.0,2024-06-15 13:00:00+00:00
3671,7,0.49819565,1718460000.0,2024-06-15 14:00:00+00:00
3672,7,0.49838519,1718463600.0,2024-06-15 15:00:00+00:00
3673,7,0.49864757,1718467200.0,2024-06-15 16:00:00+00:00
3674,7,0.49879596,1718470800.0,2024-06-15 17:00:00+00:00
3675,7,0.49964102,1718474400.0,2024-06-15 18:00:00+00:00
3676,7,0.49981108,1718478000.0,2024-06-15 19:00:00+00:00
3677,7,0.49958367,1718481600.0,2024-06-15 20:00:00+00:00
3678,7,0.49961972,1718485200.0,2024-06-15 21:00:00+00:00
3679,7,0.49982972,1718488800.0,2024-06-15 22:00:00+00:00
3680,7,0.50018439,1718492400.0,2024-06-15 23:00:00+00:00
3681,7,0.50018624,1718496000.0,2024-06-16 00:00:00+00:00
3682,7,0.50057379,1718499600.0,2024-06-16 01:00:00+00:00
3683,7,0.50035545,1718503200.0,2024-06-16 02:00:00+00:00
3684,7,0.50035470,1718506800.0,2024-06-16 03:00:00+00:00
3685,7,0.50049341,1718510400.0,2024-06-16 04:00:00+00:00
3686,7,0.50038362,1718514000.0,2024-06-16 05:00:00+00:00
3687,7,0.50108504,1718517600.0,2024-06-16 06:00:00+00:00
3688,7,0.50112809,1718521200.0,2024-06-16 07:00:00+00:00
3689,7,0.50139025,1718524800.0,2024-06-16 08:00:00+00:00
3690,7,0.50158713,1718528400.0,2024-06-16 09:00:00+00:00
3691,7,0.50157607,1718532000.0,2024-06-16 10:00:00+00:00
3692,7,0.50246559,1718535600.0,2024-06-16 11:00:00+00:00
3693,7,0.50254728,1718539200.0,2024-06-16 12:00:00+00:00
3694,7,0.50195493,1718542800.0,2024-06-16 13:00:00+00:00
3695,7,0.50538135,1718546400.0,2024-06-16 14:00:00+00:00
3696,7,0.50595764,1718550000.0,2024-06-16 15:00:00+00:00
3697,7,0.50636516,1718553600.0,2024-06-16 16:00:00+00:00
3698,7,0.50641835,1718557200.0,2024-06-16 17:00:00+00:00
3699,7,0.50634372,1718560800.0,2024-06-16 18:00:00+00:00
3700,7,0.50647229,1718564400.0,2024-06-16 19:00:00+00:00
3701,7,0.50647726,1718568000.0,2024-06-16 20:00:00+00:00
3702,7,0.50559870,1718571600.0,2024-06-16 21:00:00+00:00
3703,7,0.50552530,1718575200.0,2024-06-16 22:00:00+00:00
3704,7,0.50998443,1718578800.0,2024-06-16 23:00:00+00:00
3705,7,0.50948783,1718582400.0,2024-06-17 00:00:00+00:00
3706,7,0.50961354,1718586000.0,2024-06-17 01:00:00+00:00
3707,7,0.50980127,1718589600.0,2024-06-17 02:00:00+00:00
3708,7,0.51053341,1718593200.0,2024-06-17 03:00:00+00:00
3709,7,0.51099997,1718596800.0,2024-06-17 04:00:00+00:00
3710,7,0.51113727,1718600400.0,2024-06-17 05:00:00+00:00
3711,7,0.51150997,1718604000.0,2024-06-17 06:00:00+00:00
3712,7,0.51152898,1718607600.0,2024-06-17 07:00:00+00:00
3713,7,0.50960779,1718611200.0,2024-06-17 08:00:00+00:00
3714,7,0.50987816,1718614800.0,2024-06-17 09:00:00+00:00
3715,7,0.51371998,1718618400.0,2024-06-17 10:00:00+00:00
3716,7,0.51394978,1718622000.0,2024-06-17 11:00:00+00:00
3717,7,0.51428763,1718625600.0,2024-06-17 12:00:00+00:00
3718,7,0.51434381,1718629200.0,2024-06-17 13:00:00+00:00
3719,7,0.51694400,1718632800.0,2024-06-17 14:00:00+00:00
3720,7,0.51900477,1718636400.0,2024-06-17 15:00:00+00:00
3721,7,0.52184670,1718640000.0,2024-06-17 16:00:00+00:00
3722,7,0.52539238,1718643600.0,2024-06-17 17:00:00+00:00
3723,7,0.52869016,1718647200.0,2024-06-17 18:00:00+00:00
3724,7,0.52765633,1718650800.0,2024-06-17 19:00:00+00:00
3725,7,0.52778015,1718654400.0,2024-06-17 20:00:00+00:00
3726,7,0.53310660,1718658000.0,2024-06-17 21:00:00+00:00
3727,7,0.53350211,1718661600.0,2024-06-17 22:00:00+00:00
3728,7,0.53338750,1718665200.0,2024-06-17 23:00:00+00:00
3729,7,0.53390751,1718668800.0,2024-06-18 00:00:00+00:00
3730,7,0.53485074,1718672400.0,2024-06-18 01:00:00+00:00
3731,7,0.54898391,1718676000.0,2024-06-18 02:00:00+00:00
3732,7,0.55091148,1718679600.0,2024-06-18 03:00:00+00:00
3733,7,0.54837022,1718683200.0,2024-06-18 04:00:00+00:00
3734,7,0.54841656,1718686800.0,2024-06-18 05:00:00+00:00
3735,7,0.54685549,1718690400.0,2024-06-18 06:00:00+00:00
3736,7,0.54693310,1718694000.0,2024-06-18 07:00:00+00:00
3737,7,0.54712298,1718697600.0,2024-06-18 08:00:00+00:00
3738,7,0.54580711,1718701200.0,2024-06-18 09:00:00+00:00
3739,7,0.54610877,1718704800.0,2024-06-18 10:00:00+00:00
3740,7,0.54623717,1718708400.0,2024-06-18 11:00:00+00:00
3741,7,0.54657953,1718712000.0,2024-06-18 12:00:00+00:00
3742,7,0.54608979,1718715600.0,2024-06-18 13:00:00+00:00
3743,7,0.54686946,1718719200.0,2024-06-18 14:00:00+00:00
3744,7,0.53037459,1718722800.0,2024-06-18 15:00:00+00:00
3745,7,0.53237075,1718726400.0,2024-06-18 16:00:00+00:00
3746,7,0.53079659,1718730000.0,2024-06-18 17:00:00+00:00
3747,7,0.53009296,1718733600.0,2024-06-18 18:00:00+00:00
3748,7,0.53002636,1718737200.0,2024-06-18 19:00:00+00:00
3749,7,0.53152029,1718740800.0,2024-06-18 20:00:00+00:00
3750,7,0.53721285,1718744400.0,2024-06-18 21:00:00+00:00
3751,7,0.53780518,1718748000.0,2024-06-18 22:00:00+00:00
3752,7,0.53795414,1718751600.0,2024-06-18 23:00:00+00:00
3753,7,0.53794058,1718755200.0,2024-06-19 00:00:00+00:00
3754,7,0.53783211,1718758800.0,2024-06-19 01:00:00+00:00
3755,7,0.53903189,1718762400.0,2024-06-19 02:00:00+00:00
3756,7,0.54042458,1718766000.0,2024-06-19 03:00:00+00:00
3757,7,0.54271935,1718769600.0,2024-06-19 04:00:00+00:00
3758,7,0.54219925,1718773200.0,2024-06-19 05:00:00+00:00
3759,7,0.54244476,1718776800.0,2024-06-19 06:00:00+00:00
3760,7,0.54243383,1718780400.0,2024-06-19 07:00:00+00:00
3761,7,0.54354938,1718784000.0,2024-06-19 08:00:00+00:00
3762,7,0.54304483,1718787600.0,2024-06-19 09:00:00+00:00
3763,7,0.54292691,1718791200.0,2024-06-19 10:00:00+00:00
3764,7,0.54504791,1718794800.0,2024-06-19 11:00:00+00:00
3765,7,0.50089156,1718798400.0,2024-06-19 12:00:00+00:00
3766,7,0.49939337,1718802000.0,2024-06-19 13:00:00+00:00
3767,7,0.49789306,1718805600.0,2024-06-19 14:00:00+00:00
3768,7,0.49848021,1718809200.0,2024-06-19 15:00:00+00:00
