start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,mfi,roc,atr,log_returns,volatility,close_kalman,kalman_macd,kalman_macdsignal,kalman_macdhist,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,exit_time,pred_v1,pred_v2,pred_v3,pred_v4,pred_v5,pred_v6,pred_v7,pred_v8,pred_v9,pred_v10,pred_v11,pred_v12,pred_v13,pred_v14,pred_v15,pred_v16,pred_v17,pred_v18,pred_target,order_id
2024-09-01 00:00:00,58944.4,59053.1,56913.4,57266.1,111534.306,6471426391.457,2024-09-01 00:00:00,57624.67,39.76,62152.74,58260.96,60206.85,64098.63,56315.07,66044.51,54369.19,12.92,-526.71,-264.89,-261.82,16.79,29.47,20.16,23.13,118542.30299999999,2842.0,2582.1800000000003,161.3,-4.8,60633.74,58722.09,6473.959999999999,-1309.5999999999985,1097.4199999999983,3009.0699999999997,-30.240000000000002,-1911.6500000000015,1911.6500000000015,0.0,1911.6500000000015,9.759999999999998,-12.68,-261.82000000000005,7783.559999999998,-64.28,5080536.62,46.13,-2.12,2595.09,-0.023723947998871963,2.01,60120.19,-398.07,-474.66,76.59,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-02 00:00:00,57266.1,59423.1,57072.2,59116.7,100806.177,5869114060.0884,2024-09-02 00:00:00,58682.17,44.06,62033.14,58090.14,60061.64,64004.65,56118.64,65976.15,54147.13,13.12,-583.18,-328.55,-254.63,16.72,27.55,20.46,22.86,118085.417,-456.88,1379.4700000000012,-21.86,0.79,60035.49,58706.12,5322.480000000003,-2563.529999999999,23.950000000004366,1353.3199999999997,-25.939999999999998,-1329.3699999999953,1329.3699999999953,0.0,1329.3699999999953,14.060000000000002,-10.830000000000002,-254.62999999999994,7886.010000000002,-64.28,5155066.04,52.24,-0.6,2577.65,0.018185158203507346,1.99,60024.74,-415.53,-462.84,47.3,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-03 00:00:00,59116.7,59805.0,57356.7,57450.2,107037.806,6252111565.1093,2024-09-03 00:00:00,58015.52,42.02,61884.46,57849.09,59866.77,63902.14,55831.4,65919.83,53813.72,13.48,-673.96,-397.63,-276.32,16.64,25.67,20.53,22.4,114224.0442142857,-3861.37,1851.25,90.75,1.73,59339.87,58429.88,5886.620000000003,-2184.1199999999953,414.3600000000006,1324.3500000000058,-27.979999999999997,-909.9900000000052,909.9900000000052,0.0,909.9900000000052,12.020000000000003,-9.030000000000001,-276.33000000000004,8070.739999999998,-64.28,5056203.73,44.11,-2.41,2568.41,-0.011425371864282451,1.99,59779.83,-444.02,-459.07,15.05,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-04 00:00:00,57450.2,58499.8,55501.0,57937.8,160129.965,9140365036.2637,2024-09-04 00:00:00,57469.1,40.37,61671.48,57605.36,59638.42,63704.54,55572.3,65737.6,53539.24,13.63,-780.99,-474.3,-306.68,15.27,28.66,21.24,22.3,115300.38,1076.33,2169.3199999999997,-41.01,-4.43,58701.75,58045.56,6235.440000000002,-1896.7999999999956,576.4599999999991,1232.6500000000015,-29.630000000000003,-656.1900000000023,656.1900000000023,0.0,656.1900000000023,10.369999999999997,-13.39,-306.69,8132.239999999998,-85.71,5156314.33,34.86,-5.32,2599.15,-0.009463148906014032,1.99,59604.61,-475.26,-462.31,-12.94,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-05 00:00:00,57937.8,58300.0,55509.8,56150.5,149545.456,8470574296.4132,2024-09-05 00:00:00,56527.7,37.63,61493.87,57190.46,59342.16,63645.57,55038.76,65797.27,52887.05,14.5,-931.04,-565.65,-365.39,14.1,26.47,21.89,22.21,118605.88064285716,3305.5,2814.4600000000064,276.97,-0.34,58321.33,57438.42,7117.870000000003,-1488.939999999995,910.7200000000012,1793.6300000000047,-32.37,-882.9100000000035,882.9100000000035,0.0,882.9100000000035,7.630000000000003,-12.37,-365.39,8606.809999999998,-85.71,5075447.66,34.07,-6.45,2612.8,-0.016516628554235233,1.99,59276.04,-520.53,-473.95,-46.57,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-06 00:00:00,56150.5,56997.6,52500.2,53934.0,257720.54,14137782934.1083,2024-09-06 00:00:00,54341.45,32.17,61333.04,56398.76,58865.9,63800.18,53931.62,66267.32,51464.48,16.76,-1212.4,-695.0,-517.39,12.45,31.2,23.4,22.56,124093.27007142857,5487.38,4524.450000000004,1202.77,-7.55,57801.74,56199.63,9458.730000000003,-409.82999999999447,1858.1800000000003,3460.290000000001,-37.83,-1602.1100000000006,1602.1100000000006,0.0,1602.1100000000006,2.1700000000000017,-18.75,-517.4000000000001,9868.559999999998,-100.0,4982053.05,21.97,-14.2,2747.41,-0.039443496013595265,1.99,58767.88,-590.6,-497.28,-93.31,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-07 00:00:00,53934.0,54827.5,53733.0,54139.5,63626.741,3451070468.7269,2024-09-07 00:00:00,54209.87,31.87,61156.03,55688.91,58422.47,63889.59,52955.35,66623.15,50221.79,18.71,-1429.51,-841.9,-587.6,12.08,30.27,24.79,22.99,124637.37371428571,544.1,4212.5999999999985,1220.29,-1.08,57202.88,55403.72,9679.719999999994,-1254.520000000004,1193.8499999999985,2993.0099999999948,-38.129999999999995,-1799.1599999999962,1799.1599999999962,0.0,1799.1599999999962,1.870000000000001,-18.189999999999998,-587.61,10934.239999999998,-85.71,4965688.56,18.47,-15.38,2629.35,-0.002424292296830895,1.99,58327.6,-673.89,-532.6,-141.28,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-08 00:00:00,54139.5,55300.0,53607.5,54850.0,80683.769,4389257082.7582,2024-09-08 00:00:00,54651.87,34.09,60986.23,55140.5,58063.37,63909.09,52217.64,66831.95,49294.78,20.13,-1548.07,-983.14,-564.93,12.83,28.84,25.76,22.98,126709.28085714286,2071.9,3411.5,846.61,1.81,56725.6,55102.98,9257.219999999994,-2434.230000000003,451.1100000000006,2073.729999999996,-35.91,-1622.6199999999953,1622.6199999999953,0.0,1622.6199999999953,4.090000000000003,-16.009999999999998,-564.93,11691.449999999997,-85.71,5003468.11,19.33,-14.97,2562.43,0.008120436598610984,1.99,57996.79,-757.85,-577.65,-180.2,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-09 00:00:00,54850.0,58150.2,54560.3,57014.5,151982.606,8494579730.812,2024-09-09 00:00:00,56684.87,43.26,60903.7,54960.46,57932.08,63875.32,51988.84,66846.94,49017.22,20.51,-1461.13,-1078.73,-382.39,19.31,26.04,24.98,22.58,130618.93864285715,3909.65,1247.2099999999991,214.53,10.02,56467.46,55735.73,7190.449999999997,-4696.030000000006,-949.1399999999994,-217.4100000000035,-26.740000000000002,-731.7299999999959,731.7299999999959,0.0,731.7299999999959,13.259999999999998,-6.73,-382.4000000000001,11886.480000000003,-78.57,5059288.35,27.06,-10.32,2635.82,0.03652390030481214,1.99,57903.35,-822.46,-626.61,-195.84,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-10 00:00:00,57014.5,58039.7,56350.0,57620.3,118463.481,6764545366.4299,2024-09-10 00:00:00,57407.57,46.12,60848.27,54915.98,57882.13,63814.41,51949.84,66780.56,48983.69,20.49,-1318.72,-1126.73,-191.98,18.4,24.81,24.26,22.22,126020.9405,-4597.99,474.5599999999977,-55.67,6.79,56443.34,56404.47,6406.840000000004,-5457.730000000003,-1003.0999999999985,-964.2300000000032,-23.880000000000003,-38.86999999999534,38.86999999999534,0.0,0.0,16.119999999999997,-6.41,-191.99,11864.570000000007,-71.42,5118944.25,34.92,-4.24,2568.24,0.012668844071757213,1.99,57876.43,-865.84,-674.46,-191.38,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-11 00:00:00,57620.3,57977.4,55530.1,57310.4,186525.083,10583657336.5739,2024-09-11 00:00:00,57032.07,44.86,60770.59,54831.75,57801.17,63740.01,51862.33,66709.43,48892.91,20.54,-1222.07,-1145.8,-76.26,17.14,25.41,23.91,21.82,127242.19514285715,1221.25,769.0999999999985,-47.8,-2.76,56260.0,56655.51,6707.940000000002,-5169.739999999998,-376.5599999999977,-772.0699999999997,-25.14,395.51000000000204,-395.51000000000204,0.0,0.0,14.86,-8.27,-76.26999999999998,11877.68,-57.14,5203796.28,34.71,-3.36,2559.6,-0.006562434967323462,1.99,57822.58,-894.27,-718.42,-175.84,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-12 00:00:00,57310.4,58580.9,57298.5,58104.8,130449.328,7560166302.761,2024-09-12 00:00:00,58022.25,48.85,60596.04,55048.4,57822.22,63369.86,52274.58,66143.68,49500.77,19.18,-1053.43,-1127.32,73.89,18.25,24.46,23.24,21.45,127522.74664285714,280.55,-200.02999999999884,-856.8,0.8,56260.74,57202.2,5347.610000000001,-5747.669999999998,-820.0500000000029,-1761.510000000002,-21.15,941.4599999999991,-941.4599999999991,941.4599999999991,0.0,18.85,-6.210000000000001,73.88999999999987,11095.279999999999,-57.14,5237385.15,34.71,-2.64,2468.37,0.01721281647677739,1.99,57849.43,-904.2,-755.58,-148.62,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-13 00:00:00,58104.8,60624.2,57579.0,60466.3,130451.728,7693439339.321,2024-09-13 00:00:00,59783.95,55.08,60489.9,55528.21,58009.05,62970.75,53047.36,65451.6,50566.51,17.1,-768.76,-1055.61,286.84,22.48,22.34,21.61,20.6,127329.79857142859,-192.94,-1774.8999999999942,-1542.04,7.46,56517.95,58234.9,3186.800000000003,-6736.5899999999965,-1549.0499999999956,-3266.0,-14.920000000000002,1716.9500000000044,-1716.9500000000044,1716.9500000000044,0.0,25.08,0.14000000000000057,286.8499999999999,9923.39,50.0,5354308.49,42.4,1.41,2509.57,0.029910672610995996,2.0,58098.36,-881.83,-780.83,-100.99,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-14 00:00:00,60466.3,60584.2,59357.7,59968.0,51140.924,3065283046.3937,2024-09-14 00:00:00,59969.47,55.7,60300.25,56091.27,58195.76,62404.73,53986.78,64509.22,51882.3,14.46,-522.17,-948.92,426.74,21.67,21.53,20.08,20.12,128578.42214285713,1248.62,-1773.7099999999991,-1904.54,4.23,56900.37,58928.73,2435.260000000002,-5982.690000000002,-1040.739999999998,-3069.0999999999985,-14.299999999999997,2028.3600000000006,-2028.3600000000006,2028.3600000000006,0.0,25.700000000000003,0.14000000000000057,426.75,8417.950000000004,50.0,5354062.48,43.0,1.62,2417.92,0.003098369105689036,2.0,58276.21,-840.06,-792.67,-47.38,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-15 00:00:00,59968.0,60392.8,58652.1,59101.2,62762.687,3749633593.2495,2024-09-15 00:00:00,59311.82,52.94,60068.87,56535.23,58302.05,61835.69,54768.41,63602.51,53001.59,12.12,-375.49,-834.24,458.74,20.53,22.53,18.98,19.72,125094.73507142857,-3483.68,-1009.7699999999968,-1916.69,-2.94,57452.63,59081.96,2523.8700000000026,-4543.409999999996,-229.86000000000058,-1859.1900000000023,-17.060000000000002,1629.3300000000017,-1629.3300000000017,1629.3300000000017,0.0,22.939999999999998,-2.0,458.75,7067.279999999999,50.0,5323685.3,44.17,2.92,2369.55,-0.01102698778441321,2.0,58354.68,-791.5,-792.44,0.93,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-16 00:00:00,59101.2,59182.0,57450.0,58185.0,123938.27,7219433329.8883,2024-09-16 00:00:00,58250.5,48.75,59998.7,56595.58,58297.14,61700.27,54894.01,63401.83,53192.45,11.67,-340.95,-735.58,394.62,19.44,25.02,18.52,19.52,126747.02742857141,1652.29,46.63999999999942,-830.06,-4.71,57901.59,58749.37,3449.769999999997,-3356.489999999998,498.8700000000026,-348.9100000000035,-21.25,847.7800000000061,-847.7800000000061,847.7800000000061,0.0,18.75,-5.579999999999998,394.63000000000005,6806.259999999995,50.0,5304937.13,37.76,-0.73,2324.01,-0.018055935504785164,2.0,58338.54,-745.72,-783.09,37.37,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-17 00:00:00,58185.0,61330.0,57568.0,60275.1,163500.533,9781986821.8249,2024-09-17 00:00:00,59862.05,54.62,60189.19,56703.17,58446.18,61932.2,54960.16,63675.2,53217.15,11.92,-181.45,-624.75,443.3,23.61,22.25,17.41,19.32,130780.07935714287,4033.05,-1415.8700000000026,30.35,5.84,58480.5,59194.44,2070.149999999994,-4901.889999999999,-667.6100000000006,-1381.550000000003,-15.380000000000003,713.9400000000023,-713.9400000000023,713.9400000000023,0.0,24.619999999999997,1.3599999999999994,443.3,6972.039999999994,78.57,5376743.5,45.82,3.18,2426.72,0.027290072313537413,2.0,58522.76,-686.66,-763.81,77.14,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-18 00:00:00,60275.1,61776.9,59126.2,61743.7,171635.552,10337106892.9695,2024-09-18 00:00:00,61097.62,58.55,60547.68,56849.72,58698.7,62396.66,55000.73,64245.64,53151.75,12.59,44.14,-490.97,535.12,23.09,20.53,16.58,19.24,131601.90699999998,821.82,-2398.9200000000055,655.82,5.36,58970.81,59955.71,1299.0400000000009,-6096.889999999999,-1141.9100000000035,-2126.810000000005,-11.450000000000003,984.9000000000015,-984.9000000000015,984.9000000000015,0.0,28.549999999999997,2.5599999999999987,535.11,7395.93,85.71,5544079.59,55.13,6.31,2442.72,0.0204301644685602,2.0,58829.15,-608.12,-732.67,124.54,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-19 00:00:00,61743.7,63856.0,61523.6,62922.8,149879.275,9404589782.757,2024-09-19 00:00:00,62806.3,63.27,61223.31,56956.48,59089.9,63356.73,54823.06,65490.15,52689.65,14.44,356.69,-321.44,678.14,27.6,19.12,16.7,20.05,131625.7512142857,23.84,-3716.4000000000015,1602.2,5.4,59570.66,61095.95,550.4300000000003,-7983.240000000005,-1710.3500000000058,-3235.6399999999994,-6.729999999999997,1525.2899999999936,-1525.2899999999936,1525.2899999999936,0.0,33.27,8.48,678.13,8533.670000000006,92.85,5574024.6,63.45,11.1,2434.84,0.027582474031874218,2.0,59218.56,-508.6,-687.86,179.25,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-20 00:00:00,62922.8,64131.7,62310.0,63173.8,118924.458,7514410819.1801,2024-09-20 00:00:00,63197.32,64.28,61887.63,57074.53,59481.08,64294.18,54667.98,66700.73,52261.42,16.18,628.7,-131.41,760.11,26.93,18.08,16.91,20.85,121711.74535714285,-9914.0,-3716.239999999998,2052.59,4.88,60255.69,61936.49,1096.8600000000006,-8529.339999999997,-1260.8300000000017,-2941.6299999999974,-5.719999999999999,1680.7999999999956,-1680.7999999999956,1680.7999999999956,0.0,34.28,8.850000000000001,760.11,9626.199999999997,100.0,5567881.55,75.06,16.29,2391.05,0.0062065082764712984,2.0,59594.8,-394.81,-629.25,234.43,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-21 00:00:00,63173.8,63544.0,62712.8,63311.5,34502.884,2176612469.0433,2024-09-21 00:00:00,63219.95,64.34,62469.68,57204.65,59837.16,65102.19,54572.13,67734.71,51939.61,17.59,836.45,62.15,774.29,26.22,17.61,17.1,21.43,119631.46985714286,-2080.27,-3382.7899999999936,1841.31,-0.91,60833.21,62449.87,1882.2400000000052,-8647.82,-770.0799999999945,-2386.739999999998,-5.659999999999997,1616.6600000000035,-1616.6600000000035,1616.6600000000035,0.0,34.34,8.61,774.3000000000001,10530.060000000005,85.71,5583082.41,76.03,16.62,2279.63,0.00035802070779914326,2.0,59948.35,-272.96,-557.99,285.03,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-22 00:00:00,63311.5,64000.0,62350.0,63549.9,72599.548,4576290434.8509,2024-09-22 00:00:00,63362.45,64.75,63008.95,57336.85,60172.9,65845.0,54500.81,68681.05,51664.76,18.85,1001.05,249.93,751.11,26.3,16.68,17.48,21.23,119054.02549999999,-577.44,-3189.5499999999956,1622.13,0.3,61230.83,62814.9,2482.550000000003,-8861.64,-547.5499999999956,-2131.6199999999953,-5.25,1584.0699999999997,-1584.0699999999997,1584.0699999999997,0.0,34.75,9.620000000000001,751.1199999999999,11344.190000000002,85.71,5616073.4,76.07,15.93,2234.65,0.002251498789678571,2.0,60290.95,-147.05,-475.8,328.75,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-23 00:00:00,63549.9,64774.2,62537.1,63305.9,124612.93,7920230149.7321,2024-09-23 00:00:00,63480.77,65.1,63496.99,57478.88,60487.94,66506.05,54469.82,69515.11,51460.77,19.89,1128.04,425.55,702.48,26.89,15.49,18.15,21.2,117099.04864285713,-1954.97,-2992.8299999999945,1434.84,1.86,61620.97,63081.25,3025.280000000006,-9010.949999999997,-399.5199999999968,-1859.7999999999956,-4.900000000000006,1460.2799999999988,-1460.2799999999988,1460.2799999999988,0.0,35.099999999999994,11.4,702.49,12036.230000000003,100.0,5577109.23,75.91,11.98,2234.83,0.0018656107014274233,2.0,60577.74,-23.85,-385.41,361.56,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-24 00:00:00,63305.9,64749.9,62634.0,64248.6,122117.212,7760569001.854,2024-09-24 00:00:00,63970.27,66.6,63988.87,57650.3,60819.59,67158.16,54481.02,70327.44,51311.73,20.84,1253.73,591.19,662.54,25.07,14.44,18.77,21.34,117360.02942857143,260.98,-3150.6800000000003,1301.96,-0.17,62138.58,63436.85,3187.8900000000067,-9489.25,-533.4199999999983,-1831.689999999995,-3.4000000000000057,1298.2699999999968,-1298.2699999999968,1298.2699999999968,0.0,36.599999999999994,10.63,662.54,12677.140000000007,85.71,5641362.31,76.15,11.43,2226.33,0.007681418792299728,2.0,60926.93,100.79,-288.17,388.96,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-25 00:00:00,64248.6,64876.5,62900.0,63130.1,90978.301,5795832950.7206,2024-09-25 00:00:00,63509.17,63.82,64297.93,57853.54,61075.74,67520.13,54631.35,70742.32,51409.15,21.1,1301.13,733.18,567.95,23.87,13.51,19.41,21.33,110535.25928571427,-6824.77,-2433.4300000000003,863.75,-2.09,62722.87,63465.78,4010.9600000000064,-8877.82,-43.38999999999942,-786.2999999999956,-6.18,742.9099999999962,-742.9099999999962,742.9099999999962,0.0,33.82,10.360000000000001,567.9500000000002,12888.780000000006,100.0,5571567.02,80.03,11.35,2208.49,-0.007234139260181296,2.0,61136.51,214.02,-187.73,401.76,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-26 00:00:00,63130.1,65850.0,62650.0,65145.8,149724.313,9664684352.8351,2024-09-26 00:00:00,64697.9,67.58,64570.11,58271.3,61420.71,67719.52,55121.89,70868.93,51972.49,20.51,1418.27,870.2,548.07,24.53,12.16,20.43,21.02,111912.04392857142,1376.78,-3277.1900000000023,70.81,0.81,63260.19,63958.63,3021.6200000000026,-9576.010000000002,-739.2700000000041,-1437.7099999999991,-2.4200000000000017,698.439999999995,-698.439999999995,698.439999999995,0.0,37.58,12.370000000000001,548.0699999999999,12597.630000000005,100.0,5655393.92,80.47,11.5,2279.31,0.01854443856253878,2.0,61517.89,330.72,-84.04,414.76,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-27 00:00:00,65145.8,66520.0,64789.0,65746.5,118626.664,7797250405.7937,2024-09-27 00:00:00,65700.5,70.38,64874.13,58782.48,61828.3,67919.95,55736.66,70965.77,52690.84,19.7,1573.87,1010.93,562.93,25.31,11.49,21.66,20.87,111067.3965,-844.64,-3872.199999999997,-214.95,2.1,63771.62,64655.37,2219.449999999997,-9963.839999999997,-1045.1299999999974,-1928.8799999999974,0.37999999999999545,883.75,-883.75,883.75,0.0,40.379999999999995,13.819999999999999,562.9399999999999,12183.289999999994,78.57,5668003.57,80.47,9.89,2240.14,0.01537779232771945,2.0,61920.14,450.47,22.86,427.61,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-28 00:00:00,65746.5,66319.9,65310.0,65823.0,38744.52,2546634893.607,2024-09-28 00:00:00,65818.97,70.7,65095.19,59321.54,62208.37,67982.02,56434.72,70868.84,53547.89,18.56,1687.28,1146.2,541.08,24.46,11.1,22.79,20.89,110181.93907142857,-885.45,-3610.5999999999985,-435.55,0.32,64106.36,65120.81,2163.050000000003,-9384.25,-698.1600000000035,-1712.6100000000006,0.7000000000000028,1014.4499999999971,-1014.4499999999971,1014.4499999999971,0.0,40.7,13.360000000000001,541.0799999999999,11547.300000000003,78.57,5668621.24,80.37,9.75,2152.27,0.001801558842083556,2.0,62291.4,568.77,132.04,436.73,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-29 00:00:00,65823.0,66174.5,65370.5,65571.7,37181.036,2443266079.4123,2024-09-29 00:00:00,65672.1,69.69,65361.25,59715.24,62538.25,68184.25,56892.24,71007.25,54069.24,18.05,1745.2,1266.0,479.19,23.78,10.79,23.85,21.18,108354.67828571428,-1827.26,-3133.850000000006,-193.21,-1.21,64381.34,65341.32,2512.149999999994,-8779.860000000008,-330.7800000000061,-1290.7600000000093,-0.3100000000000023,959.9800000000032,-959.9800000000032,959.9800000000032,0.0,39.69,12.990000000000002,479.20000000000005,11292.010000000002,78.57,5650049.22,81.45,10.72,2055.96,-0.0022339168899932556,2.0,62603.43,679.87,241.61,438.26,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-09-30 00:00:00,65571.7,65604.8,62800.0,63276.8,156604.911,10012715105.6738,2024-09-30 00:00:00,63739.6,57.94,65314.81,59990.51,62652.66,67976.96,57328.36,70639.12,54666.2,16.99,1616.53,1336.11,280.42,21.52,18.47,22.69,20.05,110688.0097857143,2333.33,-1086.939999999995,-441.18,-10.62,64439.08,64700.63,4237.360000000008,-6411.239999999998,961.0299999999988,699.4800000000032,-12.060000000000002,261.54999999999563,-261.54999999999563,0.0,0.0,27.939999999999998,3.0500000000000007,280.4200000000001,10648.600000000006,78.57,5546688.19,79.13,9.42,2109.45,-0.02986814428846856,2.0,62667.49,764.28,346.14,418.13,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-10-01 00:00:00,63276.8,64096.6,60118.9,60790.0,252246.193,15695348383.9129,2024-10-01 00:00:00,61448.87,47.68,64938.87,60137.15,62538.01,67339.74,57736.29,69740.6,55335.43,15.35,1314.56,1331.8,-17.23,18.79,24.67,22.03,19.31,117026.9855,6338.97,1089.1399999999994,-1252.43,-11.19,64226.46,63399.93,5890.870000000003,-3712.5800000000017,1951.0599999999977,2777.5899999999965,-22.32,-826.5299999999988,826.5299999999988,0.0,826.5299999999988,17.68,-5.880000000000003,-17.24000000000001,9603.450000000004,71.42,5379557.73,65.29,2.65,2242.9,-0.03660058656643161,2.0,62488.89,807.45,438.4,369.04,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-10-01 00:00:00,63276.8,64096.6,60118.9,60790.0,252246.193,15695348383.9129,2024-10-01 00:00:00,61448.87,47.68,64938.87,60137.15,62538.01,67339.74,57736.29,69740.6,55335.43,15.35,1314.56,1331.8,-17.23,18.79,24.67,22.03,19.31,117026.9855,6338.97,1089.1399999999994,-1252.43,-11.19,64226.46,63399.93,5890.870000000003,-3712.5800000000017,1951.0599999999977,2777.5899999999965,-22.32,-826.5299999999988,826.5299999999988,0.0,826.5299999999988,17.68,-5.880000000000003,-17.24000000000001,9603.450000000004,71.42,5379557.73,65.29,2.65,2242.9,-0.03660058656643161,2.0,62488.89,807.45,438.4,369.04,0.0,IdleState,,60790.0,62792.9,0.0,-68.09570653067972,0,0.0,SHORT,29.04856061852279,-74.03089323901982,normal,2024-10-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,None
